fip_index,fip_title,community,c,supercommunity,sc,question,q,sort,nochoice,decl,rel,resource_id_used,startdate,enddate,date,resource_pref_id,res,reslabel,res_np,res_np_date,resourcetype,qualification_np
http://purl.org/np/RAexN5kij0N_1CFNnPdfrBDvRCDnITwm2bqLIqHoXv2Cg,ACTRIS-DVAS_FIP_2021,http://purl.org/np/RA0jJGOvWjnXBMYZPZC_BUbPc0z5nnopRQXoA5GOLd2o8#ACTRIS_DVAS,ACTRIS_DVAS,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAbIb4MvsTC4Zi9MX-U4T0xRVeIHh93sPeZ0IXbhAUDj8#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,2021-01-01,2021-12-31,2023-04-25T02:42:24+00:00,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID,UUID | Universally Unique Identifier,http://purl.org/np/RAhtqDSSb5hNqBrpSGl25xayPVhQJ1s6IXImbcoUTfQYI,2022-07-23T15:03:46.106000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAqhEkltSt_EwR1t8NSPPfm9Smleglxib56dTqmPDE4qQ
http://purl.org/np/RA5XA05SUfkJCYsgAogroHylmb9Jnz6FG5PTG1CeYij7Y,ACTRIS-GRES_FIP_2019,http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES,ACTRIS_GRES,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAEKFIYKMf_MIrGKA3NieiNRRElF3JA1c5sQJmROkiHP8#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2019-01-01,2019-12-31,2023-04-25T02:47:01+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RA5XA05SUfkJCYsgAogroHylmb9Jnz6FG5PTG1CeYij7Y,ACTRIS-GRES_FIP_2019,http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES,ACTRIS_GRES,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAPzr_8e6NDIXQtn_bGUiD5si3ZJ-RL6JHAUl85LhdNwM#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,2019-01-01,2019-12-31,2023-04-25T02:47:01+00:00,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID,UUID | Universally Unique Identifier,http://purl.org/np/RAhtqDSSb5hNqBrpSGl25xayPVhQJ1s6IXImbcoUTfQYI,2022-07-23T15:03:46.106000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAqhEkltSt_EwR1t8NSPPfm9Smleglxib56dTqmPDE4qQ
http://purl.org/np/RAZm8N35N_uSyHeNEFZhenmnoOSXoMcUCLfCyRpDm4RAk,ACTRIS-GRES_FIP_2021,http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES,ACTRIS_GRES,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RA3UGZZqasQTM3vCsdwdUIQ4N85ZsHdU1IoYkQm0CNS7Y#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2021-01-01,2021-12-31,2023-04-25T02:45:16+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RAZm8N35N_uSyHeNEFZhenmnoOSXoMcUCLfCyRpDm4RAk,ACTRIS-GRES_FIP_2021,http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES,ACTRIS_GRES,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAiWDXV2EI0-VnJNBQet_1gAWJeMl8NOZF3CK1zzjKLkM#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,2021-01-01,2021-12-31,2023-04-25T02:45:16+00:00,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID,UUID | Universally Unique Identifier,http://purl.org/np/RAhtqDSSb5hNqBrpSGl25xayPVhQJ1s6IXImbcoUTfQYI,2022-07-23T15:03:46.106000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAqhEkltSt_EwR1t8NSPPfm9Smleglxib56dTqmPDE4qQ
http://purl.org/np/RAc9j1F6AgQtFhFyCUG93r_UD-2aT4X5lfTxJLsx3zxto,ACTRIS-GRES_FIP_2020,http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES,ACTRIS_GRES,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RADK_sPnMTyLlNlUjf4B5Ar3Oterh6x4ALAf_mhgpKngE#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,2020-01-01,2020-12-31,2023-04-25T02:47:45+00:00,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID,UUID | Universally Unique Identifier,http://purl.org/np/RAhtqDSSb5hNqBrpSGl25xayPVhQJ1s6IXImbcoUTfQYI,2022-07-23T15:03:46.106000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAqhEkltSt_EwR1t8NSPPfm9Smleglxib56dTqmPDE4qQ
http://purl.org/np/RAc9j1F6AgQtFhFyCUG93r_UD-2aT4X5lfTxJLsx3zxto,ACTRIS-GRES_FIP_2020,http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES,ACTRIS_GRES,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAPYyjRx4GE-wkSj_LKZm6pJdr3CrnKIjY-J_-9ta9NQ0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2020-01-01,2020-12-31,2023-04-25T02:47:45+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RAqmMjXx0m03bx6z8hKRkTlXMpdY0rED8-nwr8nVxtdPg,ACTRIS-GRES_FIP_2022,http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES,ACTRIS_GRES,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAWidpy0jLKWCRxmVgaHKRROoGSIkD8dEhdJtRv1H0WUY#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2022-01-01,2022-12-31,2023-04-25T02:46:06+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RAqmMjXx0m03bx6z8hKRkTlXMpdY0rED8-nwr8nVxtdPg,ACTRIS-GRES_FIP_2022,http://purl.org/np/RAgUAZ0ZK8XPR4g9ZSlrjOfsZ0W3SkR7mcNd8yt0u0WMs#ACTRIS_GRES,ACTRIS_GRES,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAhPB2q566jQk6I1N69R_6jijwZB9-zEI7bZbU3Bv5F-g#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,2022-01-01,2022-12-31,2023-04-25T02:46:06+00:00,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID,UUID | Universally Unique Identifier,http://purl.org/np/RAhtqDSSb5hNqBrpSGl25xayPVhQJ1s6IXImbcoUTfQYI,2022-07-23T15:03:46.106000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAqhEkltSt_EwR1t8NSPPfm9Smleglxib56dTqmPDE4qQ
http://purl.org/np/RA47CzXOOIIyfYF9i8gL2z9lzBd6LysGA2e18KK6VDRug,ACTRIS-InSitu_FIP_2021,http://purl.org/np/RAJLvTcP6iYyzyS5vo9CnWLR2TA3uRM2qPTg_9rpoYhUk#ACTRIS_InSitu,ACTRIS_InSitu,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RA2qBw76y1UCzOgeyTtPHySXehUh87VMXNf7ikR5ASjvo#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2021-01-01,2021-12-31,2023-04-25T02:50:53+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RAJLobdR4jOU0IRU4-QWeOIIrAs9iKwHLTQG970Y9LIrU,ACTRIS-InSitu_FIP_2022,http://purl.org/np/RAJLvTcP6iYyzyS5vo9CnWLR2TA3uRM2qPTg_9rpoYhUk#ACTRIS_InSitu,ACTRIS_InSitu,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAT6yPubDwNjnRpkgJ2ffoTKEjcb4GP2yV2JTkiZQXozM#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2022-01-01,2023-12-31,2023-04-24T18:32:43+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RA4UiNtjqGLNilMiKVhtE0lVDLjeQ0p1fZbSEEInDK9Fg,AnaEE_FIP_2019,http://purl.org/np/RAPZb-dDFFanJIcHazHJjWKZ472Egf8ekpb17LifQeSKk#Anaee,Anaee,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RADtR_MroTEnWTmXxGGQrbl99CLJZGIeQdhqihIkPw8Ew#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,2019-01-01,2019-12-31,2023-04-25T02:51:54+00:00,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID,UUID | Universally Unique Identifier,http://purl.org/np/RAhtqDSSb5hNqBrpSGl25xayPVhQJ1s6IXImbcoUTfQYI,2022-07-23T15:03:46.106000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAqhEkltSt_EwR1t8NSPPfm9Smleglxib56dTqmPDE4qQ
http://purl.org/np/RA4UiNtjqGLNilMiKVhtE0lVDLjeQ0p1fZbSEEInDK9Fg,AnaEE_FIP_2019,http://purl.org/np/RAPZb-dDFFanJIcHazHJjWKZ472Egf8ekpb17LifQeSKk#Anaee,Anaee,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RASMAheIbUtY1tU8LFJz6fjiXLSjzcNa1YzmeNTnYw4qY#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2019-01-01,2019-12-31,2023-04-25T02:51:54+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RABTsol2_gTxsIvCsguD2FiCjgjbxjjArmPDVw0-zZZIs,AnaEE_FIP_2021,http://purl.org/np/RAPZb-dDFFanJIcHazHJjWKZ472Egf8ekpb17LifQeSKk#Anaee,Anaee,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAD-7y_ETdAv8P8abrmb3rv-Z84bDQ-lOHWuQWvxSO_vo#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2021-01-01,2021-12-31,2023-04-16T21:44:51+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RABTsol2_gTxsIvCsguD2FiCjgjbxjjArmPDVw0-zZZIs,AnaEE_FIP_2021,http://purl.org/np/RAPZb-dDFFanJIcHazHJjWKZ472Egf8ekpb17LifQeSKk#Anaee,Anaee,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAMmcfs18kHty4j5_6MIjfzmrHhR176TM59x5vJHt-4gE#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,2021-01-01,2021-12-31,2023-04-16T21:44:51+00:00,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID,UUID | Universally Unique Identifier,http://purl.org/np/RAhtqDSSb5hNqBrpSGl25xayPVhQJ1s6IXImbcoUTfQYI,2022-07-23T15:03:46.106000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAqhEkltSt_EwR1t8NSPPfm9Smleglxib56dTqmPDE4qQ
http://purl.org/np/RAc7RLTpv5tT1aYh7uOoubnATp_wsQ8iypDJh1q1y39bM,AnaEE_FIP_2020,http://purl.org/np/RAPZb-dDFFanJIcHazHJjWKZ472Egf8ekpb17LifQeSKk#Anaee,Anaee,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RA-ZAW88HzmoQWcB58NEIc1tkuIy8PVXFTk35r_GS6Ttw#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,2020-01-01,2020-12-31,2023-04-25T02:52:31+00:00,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID,UUID | Universally Unique Identifier,http://purl.org/np/RAhtqDSSb5hNqBrpSGl25xayPVhQJ1s6IXImbcoUTfQYI,2022-07-23T15:03:46.106000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAqhEkltSt_EwR1t8NSPPfm9Smleglxib56dTqmPDE4qQ
http://purl.org/np/RAc7RLTpv5tT1aYh7uOoubnATp_wsQ8iypDJh1q1y39bM,AnaEE_FIP_2020,http://purl.org/np/RAPZb-dDFFanJIcHazHJjWKZ472Egf8ekpb17LifQeSKk#Anaee,Anaee,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAojpT0Ao5NnVn4ShWngs18h1WYR3MumqONO9gEFA9T4E#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2020-01-01,2020-12-31,2023-04-25T02:52:31+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RAv-K6P_Y5eoHjiWaENnO2s6arhvSvhGacDFq0etEquAg,AnaEE_FIP_2022,http://purl.org/np/RAPZb-dDFFanJIcHazHJjWKZ472Egf8ekpb17LifQeSKk#Anaee,Anaee,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAotB-45Va7WNKJu7_72GruzAPi8EMLA1Wn0AsgbSq0O0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,2022-01-01,2022-12-31,2023-04-25T02:53:36+00:00,http://purl.org/np/RA5ikgqnKqn071dwzXFdiXlnM8hWZRdFKsQjC_e5YRkEw#UUID,UUID,UUID | Universally Unique Identifier,http://purl.org/np/RAhtqDSSb5hNqBrpSGl25xayPVhQJ1s6IXImbcoUTfQYI,2022-07-23T15:03:46.106000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAqhEkltSt_EwR1t8NSPPfm9Smleglxib56dTqmPDE4qQ
http://purl.org/np/RA-P0lJueypjDW3MD_y7FwvvkkhkSRd0QbBx5rskpMw9c,Euro-Argo_FIP_2019,http://purl.org/np/RA84m3skQV7YJg2crQjRHHoE6PaPkL1ew8GD0sa3tTj8g#ArgoGdac,ArgoGdac,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RA6IQGVjolHVs2BYaY5Q8WXzSk4eXHxk0GLJAdCxNCgp4#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC,2019-01-01,2019-12-31,2023-04-25T03:57:49+00:00,http://purl.org/np/RAkc-x5DEBnK06XXpw4uh1ZzZcfEF4Kc8zV4m9xUw6j28#ePIC,ePIC,ePIC | Persistent Identifier Consortium for eResearch,http://purl.org/np/RAWwxXP0GWPsS9mENzmf3gbUOuZt_CoN8b0SJiRUvEKHk,2023-01-08T16:13:05.015000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAtyYtdKNF_viWlvhcqF24ygjr5adGJu0G7UP3TcoQADM
http://purl.org/np/RA-P0lJueypjDW3MD_y7FwvvkkhkSRd0QbBx5rskpMw9c,Euro-Argo_FIP_2019,http://purl.org/np/RA84m3skQV7YJg2crQjRHHoE6PaPkL1ew8GD0sa3tTj8g#ArgoGdac,ArgoGdac,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAEBLVBASPApl9yijcTfkArMzY9Tujw9yGIUkLVra7ySg#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2019-01-01,2019-12-31,2023-04-25T03:57:49+00:00,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,DOI,DOI | Digital Object Identifier,http://purl.org/np/RAVI6ifsFrq3vkzlwYn5-D-x31ORGJEZ8af0DsBfzQprU,2023-01-07T18:45:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RApVq9AfVfgbiNOggadX3N5d1tGKLKqfRBNYoahhFVbRg
http://purl.org/np/RA-P0lJueypjDW3MD_y7FwvvkkhkSRd0QbBx5rskpMw9c,Euro-Argo_FIP_2019,http://purl.org/np/RA84m3skQV7YJg2crQjRHHoE6PaPkL1ew8GD0sa3tTj8g#ArgoGdac,ArgoGdac,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,http://purl.org/np/RAPr7wFpQrYBND6DCB8wmq9-kNOqQrH-HB5kxVR_-Erms#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,2019-01-01,2019-12-31,2023-04-25T03:57:49+00:00,http://purl.org/np/RAvSpggcYeB-tEfjF6SwIkM3R6LmxuOvK4FqJqIDIkxt0#Handle_System,Handle_System,Handle System,http://purl.org/np/RAzcNzcKSufkPxII5n6Es_r38AcnEPiJpjbUxVdSMkcuA,2023-01-07T15:47:35.769000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAXV6pi_XMj2ros-nT5mvUmo-k7qHGFDn0zYaSNIbzuvY
